volgnr.,id,filename,link,viewer,title,date,description,creator,publisher,physical_width,physical_height,scale,dpi,north,south,east,west,overige,
2719,0106051080040,0106051080040.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3080,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3080,Lacvs Lemanni locorvmqve circvmiacentivm accvratissima descriptio / auctore Iacobo Govlartio Genevensi,1666,"Annotatie: In cartouche: Benevole lector, F. Franciam G. Genevam denotat; Origineel is Blad 118 in atlas factice; Annotatie geografische gegevens: Drie schaalstokken op de kaart: Scala milliarium Germanicorum, Scala milliarium Sabaudicorum, en: Scala milliarium Gallicorum",Jacques Goulart 1580-; Johannes Janssonius 1588-1664,Amstelodami : apud Ioannem Ianßonium,,,135000,300,46.333333333333,46.083333333333,6.3333333333333,5.9166666666667,,
3235,0106050129001,0106050129001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3216,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3216,Pas caerte van Nieu Nederlandt en de Engelsche Virginies van Cabo Cod tot Cabo Canrick,1666,"Annotatie: Uit: De zee-atlas, ofte water-weereld ... - Amsterdam : Pieter Goos, 1666",,[Amsterdam : Pieter Goos],43,54,9000000,300,70,0,-44,-100,,
3238,0106050130001,0106050130001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3217,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3217,"Paskaart van Brasil : van Rio de los Amazones, tot Rio de la Plata",1666,"Annotatie: Uit: De zee-atlas, ofte water-weereld ... - Amsterdam : Pieter Goos, 1666",,[Amsterdam : Pieter Goos],45,55,4500000,300,10,-80,-20,-67.266666666667,,
3237,0106050131001,0106050131001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3218,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3218,"Pascaerte vande Vlaemsche, Soute, en Caribesche Eylanden, als mede Terra Nova, en de custen van Nova Francia, Nova Anglia, Nieu Nederlandt, Venezuela, Nueva Andalusia, Giuana, en een gedeelte van Brazil / Abraham Deur fecit",1666,"Annotatie: Uit: De zee-atlas, ofte water-weereld ... - Amsterdam : Pieter Goos, 1666",,[Amsterdam : Pieter Goos],45,55,13500000,300,70,0,-44,-100,,
1551,0106051080002,0106051080002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3060,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3060,"Ducatus Bremae et Ferdae, maximaeque partis ducatus Stormariae, comitatus Oldenburgi, Albis, Visurgisque fluminum novissima descriptio / per Nicolaum Visscher",1670,Annotatie: Origineel is Blad 80 in atlas factice; Met twee i.p.v. drie schaalstokken; Annotatie geografische gegevens: Met 3 schaalstokken,Nicolaes Jansz Visscher sr 1618-1679,[Amsterdam : Nicolaus Visscher],46,56,350000,300,53.916666666667,51.25,11.583333333333,6.6666666666667,,
2305,0106051080089,0106051080089.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3142,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3142,Insularum Melitæ vulgo Maltæ et Gozæ novissima delineatio / per Nicolaum Visscher,1670,"Annotatie: Origineel is Blad 167 in atlas factice; Annotatie geografische gegevens: Schaalstokken op kaart: 2 Milliaria Germanica communia = 2 Gemeene Duytsche mylen, en: 8 Milliaria Italica communia = 8 Gemeene Italiaensche mylen; Inzet: [Maris Mediterranei Pars]",,[Amsterdam] : [Visscher],,,150000,300,36.083333333333,35.75,14.583333333333,14.166666666667,,
2998,0106050289001,0106050289001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2500,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2500,Nigritarum regio,1670,,,[S.l. : s.n.],28,38,20000000,300,40,-35,80,-20,,
3842,0106051080014,0106051080014.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3146,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3146,"Serenissimo, celsissimo ac invictissimo principi Frederico Guiljelmo, D.G. Marchioni Brandenburgico, S.R.I. electori et archicamerario, etc. Pomeraniae ultori, victori, duci ac reduci hanc Pomeraniae ducatus tabulam / D.D.D. Nicolaus Visscher",1670,"Annotatie: Origineel is Blad 92 in atlas factice; Annotatie geografische gegevens: Met twee schaalstokken: Milliaria Germanica Communia, en: Milliaria Gallica quorum 20 uni gradui respondent",Nicolaes Jansz Visscher sr 1618-1679,[Amstelaedami : Nicolaus Visscher],,,770000,300,53.75,51.166666666667,15.25,10.666666666667,,
2728,0106051070001,0106051070001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3048,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3048,"Le Duché de Juliers, l'Abbaye de St. Cornelis Mu[n]ster, la Baronie de Wickrad, et la ville imperiale d'Aix la Chapelle / tiré des memois les plus nouveaux par le Sr. Sanson",1673,Annotatie: Origineel is Blad 69 in atlas factice,Guillaume Sanson 1633-1703,A Paris : chez H. Jaillot,43,56,250000,300,52.583333333333,50.333333333333,9.5,5.8333333333333,,
2898,0106050423001,0106050423001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2593,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2593,"Neue und richtige Landtafel der XVII Niderländische Provincien : abbildende alle befestigte, bemauerte, offene Stedte und Schantzen, etc.",1673,Annotatie geografische gegevens: Noordwest boven,,Nürnberg : Jacob Sandrart,,,1260000,300,54,50,8,3,,
2727,0106051066001,0106051066001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3044,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3044,"Le duché de Clèves, la seigneurie de Ravenstein, et le comté de Meurs / tirée des mémoirs les plus recents par le Sr. Sanson",1674,Annotatie: Origineel is Blad 65 in atlas factice,Guillaume Sanson 1633-1703,A Paris : chez H. Iaillot,43,57,200000,300,52.583333333333,50.333333333333,9.5,5.8333333333333,,
4758,0106050389001,0106050389001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2726,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2726,Totius Neobelgii nova et accuratissima tabula / [Hugo Allardt],1674,"Annotatie: Lit.: The map collectors' circle, no. 24 (1965); Oorspr. uitg.: [Amsterdam] : Hugo Allardt, [ca. 1656]","Allardt, Hugo",[Amsterdam : Hugo Allardt excut.],47,55,2500000,300,47.5,40.5,-67.166666666667,-73.833333333333,,
2776,0106050667002,0106050667002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1750,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1752/show/1750,"[Kaart], uit: Lugdunum Batavorum Anno 1675 / C. Hagen fecit",1675,Annotatie: Met profiel en 16 stadsgezichten; Met lijst van straten en gebouwen,"Hagen, C.",[S.l. : s.n.],,,3250,300,52.333333333333,51.583333333333,5.1666666666667,3.75,,
1368,0106051021001,0106051021001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2994,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2994,"Comitatus Burgundiae, ou la Franche Comté / [Joannes Janssonius]",1675,"Annotatie: Oorspr. verschenen in: Joannis Janssonii Atlantis majori ... - Amstelodami : apud Ioannem Ianssonium, 1675; Origineel is Blad 20 in atlas factice; Annotatie geografische gegevens: Zuidoost boven","Janssonius, Joannes (jr.) (1588-1664)",Amstelodami : sumptibus Ioannis Ianssonii,43,54,650000,300,48.166666666667,46.166666666667,7.25,5.0833333333333,,
2758,0106051012001,0106051012001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2976,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2976,"Les Monts Pyrenées, ou sont remarqués les passages de France en Espagne / dressé sur les memoires les plus nouveaux par le Sr. Sanson",1675,Annotatie: Origineel is Blad 11 in atlas factice,Sanson (le Sr.),A Paris : chez H. Jaillot,55,86,480000,300,52,41,8,-6,,
4815,0106051080034,0106051080034.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3074,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3074,"Utriusque Alsatiae, Ducatus Dupontii, et Spirensis Episcopatus novissima descriptio / per F. de Wit",1675,"Annotatie: Origineel is Blad 112 in atlas factice; Annotatie geografische gegevens: Met schaalstokken in: Milliaria Germanica communia, Milliaria Gallica communia, en: Milliaria Magna Italica; West boven",,[Amsterdam : F. de Wit],5,56,385000,300,55.25,47,15.5,6,,
2722,0106051080019,0106051080019.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3204,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3204,"Le cercle de la Haute Saxe, ou sont compris le duché et eslectorat de Saxe les marquisats de Misnie, et de Lusace le landgraviat de Thuringe dans ce cercle sont encor compris le Brandebourg, et la Pomeranie qui font chacune leur carte separée / par le Sr. Sanson ... 1676",1676,"Annotatie: Auec priuilege du Roy, pour vingt ans, 16..; Titel boven de kaart: Le cercle de la Haute Saxe ou sont le duché et eslectorat de Saxe, les marquisats de Misnie et de Lusace, et le landgraviat de Thuringe, qui comprennent les estats des ducs de Saxe, la principauté d'Anhalt, les comtés de Mansfeld, de Schwartzburg, de Stolberg, de Hohenstein, de Barby, et de Beichlingen ...; Origineel is Blad 97 in atlas factice; Annotatie geografische gegevens: Met 6 schaalstokken",Guillaume Sanson 1633-1703,A Paris : chez H. Iaillot ...,55,87,615000,300,51.333333333333,50,15.25,11.25,,
2757,0106051080074,0106051080074.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3123,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3123,"Les montagnes des Alpes ou sont remarqués les passages de France en Italie, le Duché de Milan, et les estats du duc de Savoye &c. / dressé sur les memoires les plus nouveaux par le Sr. Sanson ...",1676,"Annotatie: Titel boven de kaart: Les montagnes des Alpes, ou sont remarqués les passages de France en Italie, le Duché de Milan, et les estats du duc de Savoye qui cõpreñent le Duché de Savoye et la Principauté de Piemont, &c; Avec privilège du Roy, pour 20 ans, 1676; Origineel is Blad 152 in atlas factice; Annotatie geografische gegevens: Met 6 schaalstokken",,A Paris : chez H. Iaillot,,,600000,300,48,35,19,6,,
1369,0106051037001,0106051037001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3012,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3012,Comitatus Hannoniae et Archiepiscopatus Cameracensis tabula / per Nicolaum Visscher,1677,Annotatie: Origineel is Blad 36 in atlas factice; Annotatie geografische gegevens: Met 2 schaalstokken,Nicolaes Jansz Visscher sr 1618-1679,[Amsterdam : Nicolaes Visscher],46,56,200000,300,50.833333333333,49.916666666667,4.6666666666667,2.75,,
1412,0106051041001,0106051041001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3016,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3016,Comitatus Namurci emendata delineatio / nuperrimè in lucem edita per Nicolaum Visscher,1677,Annotatie: Origineel is Blad 40 in atlas factice,"Visscher, Nicolaes (1618-1679)",[Amsterdam : Nicolaes Visscher],46,56,125000,300,50.75,49.75,5.5,4.25,,
1416,0106051049001,0106051049001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3025,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3025,Comitatus Zelandiae novissima delineatio / per Nicolaum Visscher,1677,Annotatie: Origineel is Blad 48 in atlas factice,"Visscher, Nicolaes (1618-1679)",[Amsterdam : C.J. Visscher excudebat],47,54,200000,300,52.333333333333,51.166666666667,4.3333333333333,3.3333333333333,,
1512,0106051053001,0106051053001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5308,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5308,"Delflandia, Schielandia et circumjacentes insulae ut Voorna, Overflackea, Goerea, Yselmonda et aliae / ex conatibus geographicis Nicolai Visscher",1677,Annotatie: Cum privilegio Ordinum Hollandiae et West-Frisiae; Met opdracht door Nicolaus Vischer aan Jacobus a Dussen; Origineel is Blad 52 in atlas factice; Annotatie geografische gegevens: Met 2 schaalstokken; West boven,Nicolaes Jansz Visscher sr 1618-1679,Amst. Bat. [=Amsterdam] : Nicolaes Visscher,46,57,180000,300,52.333333333333,51.583333333333,5.1666666666667,3.75,,
1513,0106052033001,0106052033001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4919,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4919,"Delflandia, Schielandia et circumjacentes insulae ut Voorna, Overflackea, Goerea, Yselmonda et aliae / ex conatibus geographicis Nicolai Visscher",1677,Annotatie: Cum privilegio Ordinum Hollandiae et West-Frisiae; Met opdracht door Nicolaus Vischer aan Jacobus a Dussen; Gekleurd. - Ingelijst; Annotatie geografische gegevens: Met 2 schaalstokken; West boven,Nicolaes Jansz Visscher sr 1618-1679,Amst. Bat. [=Amsterdam] : Nicolaes Visscher,46,57,180000,300,52.333333333333,51.583333333333,5.1666666666667,3.75,,
1545,0106051057001,0106051057001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3034,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3034,"Dominii Frisiae, inter Flevum et Lavicam / auctore B. Schotano à Sterringa",1677,Annotatie: Origineel is Blad 56 in atlas factice,"Schotanus à Sterringa, Bernardus",[Amsterdam : ex officina Nicolai Visscher],48,56,300000,300,53.583333333333,52.75,6.5,4.75,,
1554,0106051059001,0106051059001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3036,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3036,Ducatus Geldria et Zutphania comitatus / [Nicolaes Visscher],1677,Annotatie: Origineel is Blad 58 in atlas factice; Annotatie geografische gegevens: West boven,"Visscher, Nicolaes (1618-1679)",'t Amsteldam : gedruckt bij Nicolaes Visscher,46,56,350000,300,52.666666666667,51.666666666667,6.9166666666667,5.0833333333333,,
1558,0106051038001,0106051038001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3013,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3013,Ducatus Lutzenburgi novissima et accuratissima delineatio / per Nicolaum Visscher,1677,Annotatie: Origineel is Blad 37 in atlas factice; Annotatie geografische gegevens: West boven,Nicolaes Jansz Visscher sr 1618-1679,[Amsterdam : Nicolaes Visscher],46,56,400000,300,50.25,49.416666666667,6.5833333333333,5.5,,
1679,0106051042001,0106051042001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3018,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3018,Flandriae Comitatus accuratissima descriptio / edita per Nicolaum Visscher,1677,Annotatie: Origineel is Blad 41 in atlas factice,"Visscher, Nicolaes (1618-1679)",'t Amsteldam : by Nicolaes Visscher,46,56,300000,300,51.5,50.666666666667,5.8333333333333,2.5,,
1819,0106051036001,0106051036001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3011,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3011,Geographica Artesiae Comitatus tabula / per Nicolaum Visscher edita,1677,Annotatie: Origineel is Blad 35 in atlas factice; Annotatie geografische gegevens: Met 2 schaalstokken; Legenda,Nicolaes Jansz Visscher sr 1618-1679,[Amsterdam : Nicolaes Visscher],46,56,180000,300,51.25,49.833333333333,4.3333333333333,1.3333333333333,,
2744,0106051040001,0106051040001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3015,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3015,Leodiensis Episcopatus in omnes subjacentes provincias distincté divisus / per Nicolaum Visscher,1677,Annotatie: Origineel is Blad 39 in atlas factice; Met privilege van de Staten van Holland en Westfriesland,"Visscher, Nicolaes (1618-1679)",Amst: Bat: [=Amsterdam] : Nicolaes Visscher,46,56,450000,300,51.833333333333,49.333333333333,6.5,2.5,,
2762,0106051039001,0106051039001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3014,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3014,Limburgi Ducatus et Comitatus Valckenburgi nova descriptio / per N. Visscher,1677,Annotatie: Origineel is Blad 38 in atlas factice; Annotatie geografische gegevens: Noordwest boven; Met 2 schaalstokken,Nicolaes Jansz Visscher sr 1618-1679,[Amsterdam : N. Visscher],46,56,110000,300,51.833333333333,50.75,6.25,5.5,,
2856,0106051046001,0106051046001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3022,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3022,Mechlinia Dominium et Aerschot Ducatus / auctore Nicolao Visscher,1677,Annotatie: Origineel is Blad 45 in atlas factice; Annotatie geografische gegevens: West boven; Met 2 schaalstokken,Nicolaes Jansz Visscher sr 1618-1679,[Amsterdam : Nicolaes Visscher],46,56,160000,300,51.5,50.666666666667,5.8333333333333,2.5,,
3716,0106050291001,0106050291001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3877,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3877,"Rhenolandia, Amstelandia et circumjacentia aliquot territoria, cum aggeribus omnibus, terminisq[ue] suis / accurate et distincte edita per Nicolaum Visscher",1677,Annotatie: Cum privilegio Ordinum Hollandiae et West-Frisiae; Met opdracht van Nicolaus Visscher aan Johannes Hudde; Annotatie geografische gegevens: West boven; Met 2 schaalstokken,Nicolaes Jansz Visscher sr 1618-1679,[Amsterdam : Nicolaus Visscher],46,56,180000,300,52.333333333333,51.583333333333,5.1666666666667,3.75,,
3717,0106051054001,0106051054001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5309,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5309,"Rhenolandia, Amstelandia et circumjacentia aliquot territoria, cum aggeribus omnibus, terminisq[ue] suis / accurate et distincte edita per Nicolaum Visscher",1677,Annotatie: Cum privilegio Ordinum Hollandiae et West-Frisiae; Met opdracht van Nicolaus Visscher aan Johannes Hudde; Origineel is Blad 53 in atlas factice; Annotatie geografische gegevens: West boven; Met 2 schaalstokken,Nicolaes Jansz Visscher sr 1618-1679,[Amsterdam : Nicolaus Visscher],46,56,180000,300,52.333333333333,51.583333333333,5.1666666666667,3.75,,
4777,0106051058001,0106051058001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3035,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3035,"Transisalania Provincia, vulgo Over-Yssel / auctor N. ten Have",1677,Annotatie: Origineel is Blad 57 in atlas factice,"Have, N. ten",[Amsterdam : C.J. Visscher excudit],43,55,180000,300,53,52.583333333333,7.3333333333333,5.75,,
4805,0106051056001,0106051056001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3033,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3033,Ultraiectini Dominii tabula / multo aliis auctior et correctior per Nic. Visscher ; R. de Hooghe fecit,1677,Annotatie: Origineel is Blad 55 in atlas factice; Annotatie geografische gegevens: Zuidwest boven; Met 3 schaalstokken,Nicolaes Jansz Visscher sr 1618-1679; Romeyn de Hooghe 1645-1708,[Amsterdam : Nicolaes Visscher],46,57,180000,300,52.333333333333,51.916666666667,5.6666666666667,4.75,,
288,0106051050001,0106051050001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3026,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3026,[Walcheren] / [Nicolaes Visscher],1680,Annotatie: Origineel is Blad 49 in atlas factice,"Visscher, Nicolaes (1618-1679)",[Amsterdam : Nicolaes Visscher],47,54,40000,300,52.333333333333,51.166666666667,4.3333333333333,3.3333333333333,,
414,0106051063001,0106051063001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3041,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3041,Accuratissima Germaniae tabula / denuo in lucem edita à Frederico de Wit,1680,Annotatie: Origineel is Blad 62 in atlas factice,"Wit, Frederik de",Amstelodami : [Fredericus de Wit],49,58,2400000,300,55.25,47,15.5,6,,
430,0106051080123,0106051080123.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3184,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3184,Africæ accurata tabula / ex officina Nic. Visscher,1680,Annotatie: Met opdracht aan Gerard Schaep door N. Visscher; Kaart uitg. in de periode ca. 1680-ca. 1690; Origineel is Blad 201 in atlas factice,Nicolaes Jansz. Visscher jr. 1649-1702,[Amsterdam : N. Visscher],,,16000000,300,40,-35,80,-20,,
943,0106050089001,0106050089001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2950,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2950,Caarte vanden Ronden Hoeps Polder,1680,"Annotatie: Met zes familiwapens, waarvan een leeg",,[S.l. : s.n.],51,72,9000,300,53.25,52.166666666667,5.3333333333333,4.4833333333333,,
1410,0106050408001,0106050408001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2582,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2582,Comitatus Hollandiae pluribus locis recens emendata / a Frederico de Wit,1680,"Annotatie: Deze derde staat van de koperplaat is te herkennen aan het cijfer ""I"" rechtsboven (net als de tweede staat) en aan het feit dat de plattegrond van Amsterdam is ingevuld (bij de eerste en tweede staat van de koperplaat is dit niet het geval); Annotatie geografische gegevens: West boven","Wit, Frederik de",Amsterdam : Frederick de Wit,43,54,300000,300,53.25,51.583333333333,5.5,3.75,,
